Rest of State Violent and Disruptive Incidents 2010-2011 (violent incident headings are shaded),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"***In a small number of incidents, a school's School Violence Index (SVI) may have been adjusted as a result of a VADIR reconciliation and/or Weighted Incident Exclusion Process (WIEP). The SVI is comparative measure of the level of violence in a school.  The SVI is computed in accordance with a formula established by the Commissioner that takes into account the enrollment of the school and is weighted to reflect the most serious violent incidents.  The VADIR reconciliation is a multi-step process that it used to ensure that VADIR data submitted by the school is accurate. The WIEP is the process by which a school district demonstrates to SED that one or more of its schools should not be designated as persistently dangerous because some or all of the violent incidents it reported on the Violent and Disruptive Incident Report (VADIR) summary form were allegedly directly related to a student offender's disability.  There are also additional WIEP requirements that a school district must satisfy before SED will adjust a school's SVI.  More information regarding the VADIR reconciliation and/or WIEP is available upon request.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,District,School,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide,,Forcible Sex Offenses,,Other Sex Offenses,,Robbery,,Assault With Serious Physical Injury,,Arson,Kidnapping,,Assault with Physical Injury,,Reckless Endangerment,,Minor Altercations,,"Intimidation, Harassment, Menacing, or Bullying",,Burglary,,Criminal Mischief,,"Larceny, or Other Theft",,Bomb Threat,False Alarm,Riot,,Weapon Possession,,Drug Possession,Alcohol Possession,Other Disruptive
,,,,,,,,With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),With Weapon(s),Without Weapon(s),,,With Weapon(s),Without Weapon(s),Through Screening,Under Other Circumstances,,,
ONONDAGA,Baldwinsville Central School District,Theodore R Durgee Junior High School,420901060006,Junior High School,Average Needs,Public,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,24,0,0,0,1,0,0,0,0,0,0,0,1,6,1,41
ONONDAGA,Baldwinsville Central School District,Van Buren Elementary School,420901060005,Elementary,Average Needs,Public,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,East Syracuse-Minoa Central School District,East Syracuse Elementary School,420401060003,Elementary,Average Needs,Public,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ONONDAGA,East Syracuse-Minoa Central School District,East Syracuse-Minoa Central High School,420401060005,Senior High,Average Needs,Public,1157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,61,0,0,0,4,0,4,0,0,0,0,0,3,8,1,137
ONONDAGA,East Syracuse-Minoa Central School District,Fremont Elementary School,420401060002,Elementary,Average Needs,Public,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ONONDAGA,East Syracuse-Minoa Central School District,Minoa Elementary School,420401060009,Elementary,Average Needs,Public,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,East Syracuse-Minoa Central School District,Park Hill School,420401060001,Pre-K Only,Average Needs,Public,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,East Syracuse-Minoa Central School District,Pine Grove Middle School,420401060010,Middle School,Average Needs,Public,764,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,44,0,33,0,0,0,7,0,8,0,0,0,0,0,1,4,0,197
ONONDAGA,East Syracuse-Minoa Central School District,Woodland Elementary School,420401060004,Elementary,Average Needs,Public,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Fabius-Pompey Central School District,Fabius-Pompey Elementary School,420601040001,Elementary,Average Needs,Public,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Fabius-Pompey Central School District,Fabius-Pompey Middle School High School,420601040003,Junior Senior School,Average Needs,Public,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,6,0,0,0,0,0,1,1,1,32
ONONDAGA,Fayetteville-Manlius Central School District,Eagle Hill Middle School,421001060005,Middle School,Low Needs,Public,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
ONONDAGA,Fayetteville-Manlius Central School District,Enders Road Elementary School,421001060008,Elementary,Low Needs,Public,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
ONONDAGA,Fayetteville-Manlius Central School District,Fayetteville Elementary School,421001060001,Elementary,Low Needs,Public,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Fayetteville-Manlius Central School District,Fayetteville-Manlius Senior High School,421001060002,Senior High,Low Needs,Public,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,2,0,0,0,0,0,0,9,3,4
ONONDAGA,Fayetteville-Manlius Central School District,Mott Road Elementary School,421001060007,Elementary,Low Needs,Public,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ONONDAGA,Fayetteville-Manlius Central School District,Wellwood Middle School,421001060006,Middle School,Low Needs,Public,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ONONDAGA,Jamesville-Dewitt Central School District,Jamesville Elementary School,420411060002,Elementary,Average Needs,Public,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Jamesville-Dewitt Central School District,Jamesville-Dewitt High School,420411060006,Senior High,Average Needs,Public,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,11,0,2
ONONDAGA,Jamesville-Dewitt Central School District,Jamesville-Dewitt Middle School,420411060005,Middle School,Average Needs,Public,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
ONONDAGA,Jamesville-Dewitt Central School District,Moses Dewitt Elementary School,420411060003,Elementary,Average Needs,Public,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Jamesville-Dewitt Central School District,Tecumseh Elementary School,420411060004,Elementary,Average Needs,Public,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Jordan-Elbridge Central School District,Elbridge Elementary School,420501060001,Elementary,Average Needs,Public,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ONONDAGA,Jordan-Elbridge Central School District,Jordan-Elbridge High School,420501060003,Senior High,Average Needs,Public,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,1,4,2,130
ONONDAGA,Jordan-Elbridge Central School District,Jordan-Elbridge Middle School,420501060004,Middle School,Average Needs,Public,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
ONONDAGA,Jordan-Elbridge Central School District,Ramsdell Elementary School,420501060002,Elementary,Average Needs,Public,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ONONDAGA,Lafayette Central School District,C Grant Grimshaw School,420807040004,Elementary,Average Needs,Public,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ONONDAGA,Lafayette Central School District,La Fayette Junior-Senior High School,420807040003,Junior Senior School,Average Needs,Public,381,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,1,7,0,10,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3
ONONDAGA,Lafayette Central School District,Onondaga Nation School,420807040002,Elementary,Average Needs,Public,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
ONONDAGA,Liverpool Central School District,Chestnut Hill Elementary School,421501060009,Elementary,Average Needs,Public,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Liverpool Central School District,Chestnut Hill Middle School,421501060002,Junior High School,Average Needs,Public,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ONONDAGA,Liverpool Central School District,Donlin Drive Elementary School,421501060016,Elementary,Average Needs,Public,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ONONDAGA,Liverpool Central School District,Elmcrest Elementary School,421501060004,Elementary,Average Needs,Public,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3
ONONDAGA,Liverpool Central School District,Liverpool Elementary School,421501060010,Elementary,Average Needs,Public,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ONONDAGA,Liverpool Central School District,Liverpool High School,421501060011,Senior High,Average Needs,Public,2341,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,5,12,3,0
ONONDAGA,Liverpool Central School District,Liverpool Middle School,421501060005,Junior High School,Average Needs,Public,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,9,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ONONDAGA,Liverpool Central School District,Long Branch Elementary School,421501060015,Elementary,Average Needs,Public,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Liverpool Central School District,Morgan Road Elementary School,421501060012,Elementary,Average Needs,Public,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
ONONDAGA,Liverpool Central School District,Nate Perry Elementary School,421501060001,Elementary,Average Needs,Public,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ONONDAGA,Liverpool Central School District,Soule Road Elementary School,421501060013,Elementary,Average Needs,Public,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ONONDAGA,Liverpool Central School District,Soule Road Middle School,421501060014,Junior High School,Average Needs,Public,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47
ONONDAGA,Liverpool Central School District,Willow Field Elementary School,421501060019,Elementary,Average Needs,Public,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Lyncourt Union Free School District,Lyncourt School,421504020001,Elementary,Average Needs,Public,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6
ONONDAGA,Marcellus Central School District,C S Driver Middle School,421101060004,Elementary,Average Needs,Public,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,7,0,7,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
ONONDAGA,Marcellus Central School District,K C Heffernan Elementary School,421101060001,Elementary,Average Needs,Public,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
ONONDAGA,Marcellus Central School District,Marcellus High School,421101060003,Senior High,Average Needs,Public,650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,2,12
ONONDAGA,North Syracuse Central School District,Allen Road Elementary School,420303060001,Elementary,Average Needs,Public,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ONONDAGA,North Syracuse Central School District,Cicero Elementary School,420303060003,Elementary,Average Needs,Public,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
ONONDAGA,North Syracuse Central School District,Cicero-North Syracuse High School,420303060014,Senior High,Average Needs,Public,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,15,0,0,0,0,0,9,0,0,0,0,0,5,33,3,320
ONONDAGA,North Syracuse Central School District,Gillette Road Middle School,420303060009,Middle School,Average Needs,Public,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
ONONDAGA,North Syracuse Central School District,Karl W Saile Bear Road Elementary School,420303060002,Elementary,Average Needs,Public,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ONONDAGA,North Syracuse Central School District,Lakeshore Road Elementary School,420303060004,Elementary,Average Needs,Public,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ONONDAGA,North Syracuse Central School District,Main Street Elementary School,420303060015,Pre-K Only,Average Needs,Public,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,North Syracuse Central School District,North Syracuse Junior High School,420303060010,Junior High School,Average Needs,Public,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,51,0,46,0,0,0,0,0,5,0,0,0,0,0,8,10,0,38
ONONDAGA,North Syracuse Central School District,Roxboro Road Elementary School,420303060007,Elementary,Average Needs,Public,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ONONDAGA,North Syracuse Central School District,Roxboro Road Middle School,420303060011,Middle School,Average Needs,Public,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0,6,1,0,9
ONONDAGA,North Syracuse Central School District,Smith Road Elementary School,420303060008,Elementary,Average Needs,Public,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
ONONDAGA,Onondaga Central School District,Onondaga Senior High School,421201040003,Junior Senior School,Average Needs,Public,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,18,0,0,0,6,0,2,0,0,0,0,0,1,2,0,0
ONONDAGA,Onondaga Central School District,Rockwell Elementary School,421201040001,Elementary,Average Needs,Public,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Onondaga Central School District,Wheeler Elementary School,421201040002,Elementary,Average Needs,Public,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
ONONDAGA,Skaneateles Central School District,Skaneateles Middle School,421601060005,Middle School,Low Needs,Public,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ONONDAGA,Skaneateles Central School District,Skaneateles Senior High School,421601060002,Senior High,Low Needs,Public,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,8,5,48
ONONDAGA,Skaneateles Central School District,State Street Intermediate School,421601060004,Elementary,Low Needs,Public,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ONONDAGA,Skaneateles Central School District,Waterman Elementary School,421601060003,Elementary,Low Needs,Public,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Solvay Union Free School District,Solvay Elementary School,420702030001,Elementary,Urban/Suburban High Needs,Public,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
ONONDAGA,Solvay Union Free School District,Solvay High School,420702030004,Senior High,Urban/Suburban High Needs,Public,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,12,0,0,0,0,0,2,0,0,0,0,0,1,4,0,56
ONONDAGA,Solvay Union Free School District,Solvay Middle School,420702030007,Elementary,Urban/Suburban High Needs,Public,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,149
ONONDAGA,Syracuse City School District,Bellevue Elementary School,421800010004,Elementary,Large City,Public,427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,38,0,16,0,0,0,2,0,5,0,0,0,0,0,5,0,0,138
ONONDAGA,Syracuse City School District,Bellevue Middle School Academy At Shea,421800010057,Middle School,Large City,Public,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,49,0,39,0,0,0,8,0,2,0,0,0,1,0,4,0,0,403
ONONDAGA,Syracuse City School District,Clary Middle School,421800010003,Middle School,Large City,Public,360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,78,0,0,0,0,0,3,0,0,0,0,2,1,0,0,406
ONONDAGA,Syracuse City School District,Corcoran High School,421800010033,Senior High,Large City,Public,1387,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,59,0,89,0,0,0,2,0,7,0,1,0,2,7,13,13,0,252
ONONDAGA,Syracuse City School District,Danforth Middle School,421800010020,Middle School,Large City,Public,493,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,5,0,129,0,112,0,0,0,0,0,1,0,1,0,0,1,13,0,0,351
ONONDAGA,Syracuse City School District,Delaware Academy,421800010041,Elementary,Large City,Public,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,78,0,32,0,0,0,2,0,2,0,0,0,0,0,7,0,0,137
ONONDAGA,Syracuse City School District,Dr King Elementary School,421800010018,Elementary,Large City,Public,509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,161
ONONDAGA,Syracuse City School District,Dr Weeks Elementary School,421800010052,Elementary,Large City,Public,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117
ONONDAGA,Syracuse City School District,Edward Smith K-8 School,421800010008,Elementary,Large City,Public,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,58,0,71,0,0,0,0,0,5,0,0,0,0,0,2,0,0,98
ONONDAGA,Syracuse City School District,Elmwood Elementary School,421800010029,Elementary,Large City,Public,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,69,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,1,263
ONONDAGA,Syracuse City School District,Expeditionary Learning Middle School,421800010058,Middle School,Large City,Public,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5
ONONDAGA,Syracuse City School District,Fowler High School,421800010049,Senior High,Large City,Public,1154,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,58,0,84,0,2,0,4,0,5,0,0,0,2,4,13,6,1,183
ONONDAGA,Syracuse City School District,Franklin Elementary School,421800010021,Elementary,Large City,Public,730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,1,0,1,0,0,0,10,1,0,44
ONONDAGA,Syracuse City School District,Frazer K-8 School,421800010022,Elementary,Large City,Public,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,58,0,0,0,0,0,3,0,0,0,0,0,6,1,0,217
ONONDAGA,Syracuse City School District,Grant Middle School,421800010035,Middle School,Large City,Public,629,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,133,0,180,0,0,0,3,0,3,0,1,0,1,1,3,0,0,543
ONONDAGA,Syracuse City School District,Henninger High School,421800010040,Senior High,Large City,Public,1683,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,92,0,75,0,3,0,1,0,10,0,1,0,5,10,11,27,2,309
ONONDAGA,Syracuse City School District,Hughes Elementary School,421800010025,Elementary,Large City,Public,494,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,95,0,23,0,0,0,0,0,1,0,0,0,0,2,4,0,0,175
ONONDAGA,Syracuse City School District,Huntington K-8 School,421800010015,Elementary,Large City,Public,865,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,2,0,70,0,32,0,0,0,1,0,2,0,1,0,0,1,6,0,0,26
ONONDAGA,Syracuse City School District,Hurlbut W Smith K-8 School,421800010031,Elementary,Large City,Public,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,39,0,34,0,0,0,1,0,5,0,0,0,0,4,3,1,0,288
ONONDAGA,Syracuse City School District,Institute Of Technology At Syracuse Central,421800010047,Senior High,Large City,Public,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,15,0,0,0,0,0,0,0,0,0,3,0,4,1,0,68
ONONDAGA,Syracuse City School District,Lemoyne Elementary School,421800010012,Elementary,Large City,Public,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64
ONONDAGA,Syracuse City School District,Levy K-8 School,421800010036,Junior High School,Large City,Public,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47,0,17,0,0,0,0,0,1,0,0,0,0,0,3,0,0,35
ONONDAGA,Syracuse City School District,Lincoln Middle School,421800010048,Middle School,Large City,Public,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,119,0,0,0,0,0,3,0,0,0,0,0,10,4,0,235
ONONDAGA,Syracuse City School District,Mckinley-Brighton Elementary School,421800010042,Elementary,Large City,Public,499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
ONONDAGA,Syracuse City School District,Meachem Elementary School,421800010011,Elementary,Large City,Public,412,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87
ONONDAGA,Syracuse City School District,Nottingham High School,421800010039,Senior High,Large City,Public,1316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,40,0,80,0,0,0,2,0,8,0,0,0,4,3,10,7,0,202
ONONDAGA,Syracuse City School District,Porter Elementary School,421800010027,Elementary,Large City,Public,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,24,0,0,0,2,0,3,0,0,0,0,0,4,0,0,118
ONONDAGA,Syracuse City School District,Prekindergarten Program,421800010054,Pre-K Only,Large City,Public,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONONDAGA,Syracuse City School District,Roberts K-8 School,421800010010,Elementary,Large City,Public,621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19,0,18,0,0,0,4,0,4,0,0,0,0,0,5,0,0,65
ONONDAGA,Syracuse City School District,Salem Hyde Elementary School,421800010013,Elementary,Large City,Public,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
ONONDAGA,Syracuse City School District,Seymour Dual Language Academy,421800010028,Elementary,Large City,Public,448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,27,0,6,0,0,0,2,0,1,0,0,0,0,0,6,0,0,159
ONONDAGA,Syracuse City School District,Van Duyn Elementary School,421800010006,Elementary,Large City,Public,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
ONONDAGA,Syracuse City School District,Webster Elementary School,421800010043,Elementary,Large City,Public,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,1,0,0,0,0,2,0,0,28
ONONDAGA,Syracuse City School District,Westside Academy At Blodgett,421800010055,Elementary,Large City,Public,449,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,1,0,105,0,88,0,0,0,7,0,11,1,2,0,1,1,9,1,0,208
ONONDAGA,Tully Central School District,Tully Elementary School,421902040002,Elementary,Average Needs,Public,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ONONDAGA,Tully Central School District,Tully Junior-Senior High School,421902040001,Junior Senior School,Average Needs,Public,553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12,0,8,0,0,0,0,0,0,1,0,0,0,0,0,11,1,10
ONONDAGA,West Genesee Central School District,Camillus Middle School,420101060011,Middle School,Average Needs,Public,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
ONONDAGA,West Genesee Central School District,East Hill Elementary School,420101060001,Elementary,Average Needs,Public,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
